"ASV_ID"	"Taxon"	"Confidence"	"Taxon_Lv1"	"Taxon_Lv2"	"Taxon_Lv3"	"Taxon_Lv4"	"Taxon_Lv5"	"Taxon_Lv45"	"Ave_EPI_CA"	"Max_EPI_CA"	"Ave_MES_CA"	"Max_MES_CA"	"Ave_EPI_CF"	"Max_EPI_CF"	"Ave_MES_CF"	"Max_MES_CF"	"MPI"	"Levin_EPI"	"Levin_MES"	"logFC_EPI"	"logCPM_EPI"	"EPI"	"logFC_MES"	"logCPM_MES"	"MES"	"logFC_EEI"	"logCPM_EEI"	"EEI"	"Intersection"
"b20e749870b9a096a6814e516bb0af4a"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;"	0.999974906	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.385655769379396	1.47229306747044	0	0	0.0919700131385733	0.370971481567354	1	NA	0.0194899061768107	0	9.876221238	"nonDEG"	-0.219428565	9.876221238	"nonDEG"	-9.081215829	9.876221238	"Down"	"No"
"f59cf9ceb4383d66f7ec1334549a956f"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;"	0.99999775	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.55182007883144	1.51866450266636	0	0	0.114382873483268	0.537135791019399	1	NA	0.0337885234244115	0	10.22657746	"nonDEG"	-0.513394266	10.22657746	"nonDEG"	-9.586857782	10.22657746	"Down"	"No"
"2472613db8a0d84033ba1c48ce95bcae"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;"	0.999083084	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0541000077285725	0.270500038642863	0	0	0.150707164386738	0.718757245536749	1	NA	NA	0	9.982382667	"nonDEG"	3.813284086	9.982382667	"nonDEG"	-6.193962461	9.982382667	"Down"	"No"
"db6dbe3188be44077025d39ece4ac131"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Opalinopsidae;Chromidina;Chromidina_sp.;"	0.999999451	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.321508617358374	1.00857871551125	0	0	2.59602751371822	12.0643017234717	1	NA	0.040181275660153	0	13.4232643	"nonDEG"	4.83911718	13.4232643	"Up"	-8.750700147	13.4232643	"Down"	"No"
"ca51b059645d647d3ac74ef91960e4a8"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.00772857253265322	0.0386428626632661	0	0	0.0355514336502048	0.112064301723472	1	NA	NA	0	8.15946766	"nonDEG"	4.631014732	8.15946766	"nonDEG"	-3.28644108	8.15946766	"Down"	"No"
"edc7af547c6cb05fcaad42eaa4af49ad"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999998817	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.339062540940731	1.89736455676637	0.0401885771697967	0.200942885848984	0.127521446788778	0.45598577942654	0.322281474611639	1.59981451425922	-0.788063500669315	0.0604636505418171	NA	-0.31889989	11.53842962	"nonDEG"	4.469529362	11.53842962	"nonDEG"	2.955504954	11.53842962	"nonDEG"	"No"
"7db4e8332531e468c04ab4d824594a88"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999994	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.317644331092047	1.24816446402349	0	0	0.63606151943736	3.16871473838782	1	NA	0.0174910626294376	0	12.19045571	"nonDEG"	2.540241209	12.19045571	"nonDEG"	-9.625568439	12.19045571	"Down"	"No"
"c1e762b018576d1308fc09b6838cb85f"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999997	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.266598307376591	0.4791714970245	0.137568591081227	0.293685756240822	0.110518587216941	0.177757168251024	0.0417342916763274	0.104335729190818	-0.319248599496157	0.254709939148073	0.0827689825402817	-0.322409273	10.76351171	"nonDEG"	0.645057153	10.76351171	"nonDEG"	0.894085205	10.76351171	"nonDEG"	"No"
"e96b0eeb6e39c5ecfb7ceaac55f5c1c1"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999942	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.243450034778576	0.741942963134709	0.0687842955406136	0.687842955406136	0.319190045598578	1.44137877733983	1	NA	0.031325171757206	8.238523422	11.47074898	"Up"	3.040493644	11.47074898	"nonDEG"	-8.157591884	11.47074898	"Down"	"No"
"329cb25859049185498813dff4e92100"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999992	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0170028595718371	0.0850142978591854	0	0	0.367107195301028	1.02790014684288	1	NA	NA	0	11.60875461	"nonDEG"	6.956299814	11.60875461	"Up"	-4.839761403	11.60875461	"Down"	"No"
"5fab983fb0522b853c54216619893094"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999991	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.183557559086276	0.64920009274287	0	0	0.0939021562717366	0.413478630496947	0.0069557152793879	0.019321431331633	-1	0.0998308796787365	NA	-0.180074385	9.989037868	"nonDEG"	6.094952958	9.989037868	"Up"	8.089334	9.989037868	"Up"	"Yes"
"74532e14ea3535bd251b7b3ef22db848"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999995	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.020480717211531	0.20480717211531	0.575778653682665	2.87889326841332	0.069557152793879	0.587371512481645	0.00541000077285725	0.0270500038642863	0.931302657161374	NA	NA	3.171962308	10.99803173	"nonDEG"	-5.328047662	10.99803173	"nonDEG"	-5.637601866	10.99803173	"nonDEG"	"No"
"430015c42b0745a9bf26956a275db0ac"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.00115928587989798	0.0115928587989798	0.187031455290208	0.564185794883685	0.00772857253265322	0.069557152793879	0.00309142901306129	0.00772857253265322	0.987679671457906	NA	0.0408529227887735	3.234643586	8.393009398	"nonDEG"	-3.507765533	8.393009398	"nonDEG"	-6.347326264	8.393009398	"Down"	"No"
"cba6912adb44036999c916f870594eb2"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999995	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.681660097380014	3.40830048690007	0	0	0.0463714351959193	0.100471442924492	1	NA	NA	0	10.93127601	"nonDEG"	-2.760671308	10.93127601	"nonDEG"	-10.89832231	10.93127601	"Down"	"No"
"ba0de6e2ec19d383706a793afa5d3781"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999997	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.459850065692867	2.29925032846433	0	0	0.178530025504289	0.390292912898988	1	NA	NA	0	10.61050421	"nonDEG"	1.277856559	10.61050421	"nonDEG"	-8.992574732	10.61050421	"Down"	"No"
"c759e85a97b952bacec075fdbc2e7657"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0541000077285725	0.115928587989798	0.00772857253265322	0.0772857253265322	0.20326145760878	0.459850065692867	1	NA	0.0647919283601443	4.633812321	10.42797416	"Up"	3.751168134	10.42797416	"nonDEG"	-6.678925562	10.42797416	"Down"	"No"
"d51a9730010848af234713e7b26a8393"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.178530025504289	0.517814359687766	0	0	0.0316871473838782	0.0966071566581652	1	NA	0.0465011101684755	0	8.840333008	"nonDEG"	-0.34783026	8.840333008	"nonDEG"	-7.960369188	8.840333008	"Down"	"No"
"e9e5ef14fd6e2894a844dbec92357167"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999995	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.14405803593939	0.255042893577556	0	0	0.0815364402194915	0.22799288971327	0.00541000077285725	0.0270500038642863	-1	0.217547627570298	NA	-0.075793651	9.676584644	"nonDEG"	5.333182914	9.676584644	"Up"	7.723507239	9.676584644	"Up"	"Yes"
"0ad4c9cddd0621edae2f9f975fce65a6"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0656731536686394	0.181621454517351	0	0	0.0973800139114306	0.139114305587758	0.0131385733055105	0.0656928665275524	-1	0.192124318745895	NA	1.397602812	9.529404811	"nonDEG"	6.038754827	9.529404811	"Up"	6.611835839	9.529404811	"Up"	"Yes"
"4109c3c31ef955b56ac366a48e4283c9"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.00425071489295927	0.0425071489295927	0.156117165159595	0.579642939948991	0	0	0.0247314321044903	0.0656928665275524	0.946987951807229	NA	0.0231117760808503	-2.911186937	8.869904963	"nonDEG"	0.247601661	8.869904963	"nonDEG"	-4.770817643	8.869904963	"Down"	"No"
"c9dc178730bc129d68aae71b47dcfbbd"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999998	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0139114305587758	0.139114305587758	0.0517814359687766	0.173892881984697	0.0425071489295927	0.142978591854085	0.0123657160522451	0.0309142901306129	0.576470588235294	NA	0.027212380258655	2.607088994	8.965660061	"nonDEG"	0.471794372	8.965660061	"nonDEG"	-2.082485721	8.965660061	"nonDEG"	"No"
"9e4b7a1d04bd298c152596494d784e86"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999981	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0200942885848984	0.200942885848984	0	0	0.0811500115928588	0.23958574851225	0.0123657160522451	0.0618285802612257	-1	NA	NA	2.816777947	9.141049158	"nonDEG"	5.861870161	9.141049158	"nonDEG"	4.991125796	9.141049158	"Up"	"No"
"4a620ccbc32798c384e6d7953afda13b"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.157662879666126	0.235721462245923	0	0	0.0347785763969395	0.088878584125512	1	NA	0.115562670358673	0	9.159584649	"nonDEG"	0.454364789	9.159584649	"nonDEG"	-7.945364253	9.159584649	"Down"	"No"
"6fcc41bde060be91a779b10c21c1a40a"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0394157199165314	0.100471442924492	0.00618285802612257	0.0309142901306129	0.0285957183708169	0.0772857253265322	0.0247314321044903	0.123657160522451	-0.728813559322034	0.127120223671948	NA	0.303954678	8.697629947	"nonDEG"	3.375032658	8.697629947	"nonDEG"	2.45733703	8.697629947	"nonDEG"	"No"
"709fbd1c14db7e2397c1d6bcead04d69"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0181621454517351	0.131385733055105	0.0486900069557153	0.243450034778576	0	0	0	0	0.456647398843931	0.0266999030605179	NA	-4.806209566	7.521521755	"nonDEG"	-5.972538618	7.521521755	"nonDEG"	-1.166329051	7.521521755	"nonDEG"	"No"
"38d4ae6215fa44a039af7bbbd0a7f4d7"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999997	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.00347785763969395	0.0347785763969395	0.00463714351959193	0.0231857175979597	0.00154571450653064	0.0154571450653064	0.021640003091429	0.108200015457145	0.142857142857143	NA	NA	0.189560626	7.839853375	"nonDEG"	4.379317895	7.839853375	"nonDEG"	-0.12421187	7.839853375	"nonDEG"	"No"
"9f5d16b42563c19b7fe9885066342749"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999916	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0243450034778576	0.115928587989798	0.0208671458381637	0.104335729190818	0.00038642862663266	0.00386428626632661	0	0	-0.0769230769230768	0.060231475957523	NA	-3.901475326	7.432639266	"nonDEG"	-4.851589035	7.432639266	"nonDEG"	0.360906155	7.432639266	"nonDEG"	"No"
"efda84345a4ffa2b73fd16be28619175"	"Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Ciliophora;Phyllopharyngea"	0.0610557230079604	0.243450034778576	0	0	0.981142283020326	2.60839322977046	0.0316871473838782	0.158435736919391	-1	0.0920351111921993	NA	4.634444778	12.13532464	"Up"	7.204291667	12.13532464	"Up"	6.602901821	12.13532464	"Up"	"Yes"
"69759c04fbc4a6a4094d03f24f4dbc85"	"Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Ciliophora;Phyllopharyngea"	0.04212072030296	0.220264317180617	0.0309142901306129	0.154571450653064	0.25697503671072	1.0317644331092	0.115928587989798	0.579642939948991	-0.153439153439154	0.054522163206904	NA	3.578203924	10.94155683	"nonDEG"	3.362785353	10.94155683	"nonDEG"	0.299482995	10.94155683	"nonDEG"	"No"
"18903da5a426d305a9675c4c1f1f6b92"	"Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Ciliophora;Phyllopharyngea"	0.0119792874256125	0.0772857253265322	0	0	0.345080763582966	1.2636216090888	0.00309142901306129	0.0154571450653064	-1	0.0291217155337878	NA	5.519507028	10.64401595	"Up"	4.499580219	10.64401595	"nonDEG"	4.227778652	10.64401595	"Up"	"No"
"70d3f63dd8dfa96aaa51e5cbf0051b2e"	"Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Ciliophora;Phyllopharyngea"	0.0243055777600318	0.146448620942153	0	0	0.213695030527861	1.88190741170106	0.00231857175979597	0.0115928587989798	-1	0.0344540469149272	NA	4.186857028	10.16980853	"nonDEG"	4.805054081	10.16980853	"nonDEG"	4.995878301	10.16980853	"Up"	"No"
"904087d7680059d1cb1a7d58dae2f0e4"	"Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;"	0.999999961	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Phyllopharyngea"	"Ciliophora;Phyllopharyngea"	0.0459850065692866	0.127521446788778	0	0	0.0150707164386738	0.0850142978591854	0.00541000077285725	0.0270500038642863	-1	0.101046063146612	NA	-0.661270235	8.287122043	"nonDEG"	5.329675778	8.287122043	"nonDEG"	6.160978155	8.287122043	"Up"	"No"
"41a57ad35008eaeec2e84d99e3171015"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea"	0.999998016	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0328464332637762	0.224128603446943	0	0	0.34701290671613	1.18247159749594	0.0989257284179612	0.494628642089806	-1	0.0321138548608615	NA	4.063764309	10.98280114	"nonDEG"	8.817449749	10.98280114	"Up"	5.686795095	10.98280114	"Up"	"Yes"
"3234fd10b39aefc286b01704a15e4120"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida"	0.999985442	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0185485740783677	0.185485740783677	0	0	0.161913594559085	0.799907257129608	0.0069557152793879	0.0347785763969395	-1	NA	NA	3.574040591	9.548586435	"nonDEG"	5.077137324	9.548586435	"nonDEG"	4.860317468	9.548586435	"Up"	"No"
"10fa217da3b3421871d8e52ed4da79d9"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina"	0.984091956	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0173892881984697	0.173892881984697	0	0	0.728804389829198	5.66117938016848	0.0533271504753072	0.266635752376536	-1	NA	NA	5.884230329	11.70090143	"nonDEG"	8.593566918	11.70090143	"Up"	4.82909547	11.70090143	"Up"	"Yes"
"bc10a1a2f9649870dec73d545d2b05ce"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina"	0.996005641	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0355524240091454	0.115938491579204	0	0	0.13795501970786	0.320735760105109	0.0154571450653064	0.0772857253265322	-1	0.132979402230787	NA	2.83352196	9.73782636	"nonDEG"	6.205815771	9.73782636	"Up"	5.683331112	9.73782636	"Up"	"Yes"
"e2849c6254b6436c63c99d68701ccae6"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina"	0.999999991	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0691707241672463	0.177757168251024	0	0	0.0150707164386738	0.0618285802612257	0.00154571450653064	0.00772857253265322	-1	0.131636932999445	NA	-1.306698149	8.434815439	"nonDEG"	3.566010724	8.434815439	"nonDEG"	6.735537572	8.434815439	"Up"	"No"
"ab7226c22dfd56d47b8cb3369918733b"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina"	0.99999994	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0374835767833681	0.189350027050004	0	0	0.0197078599582657	0.0966071566581652	0.00309142901306129	0.0154571450653064	-1	0.0566288043846653	NA	-0.303860468	8.049362388	"nonDEG"	3.995284957	8.049362388	"nonDEG"	5.799874639	8.049362388	"Up"	"No"
"fc5f129c1726377f08ff363ae6f46b9a"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Epiplocylididae;Epiplocyloides;Epiplocyloides_ralumensis;"	0.994379021	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.267408609629801	1.76984310997759	0	0	0.372903624700518	2.81320040188577	0.0332328618904088	0.166164309452044	-1	0.0390501578565901	NA	1.116100873	11.21382842	"nonDEG"	7.914297789	11.21382842	"Up"	8.591450141	11.21382842	"Up"	"Yes"
"6c908486727523ea309ba49fcff4b9a7"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Eutintinnidae;Eutintinnus;Eutintinnus_apertus;"	0.796375521	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0810701697982665	0.176958750305101	0	0	0.0177757168251024	0.0656928665275524	0.0100471442924492	0.0502357214622459	-1	0.191215409691043	NA	-1.4269999	8.722463159	"nonDEG"	6.206749788	8.722463159	"Up"	6.9065126	8.722463159	"Up"	"Yes"
"77966c14ebc3ad1a46b6c7eb31968333"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;TIN_02;Climacocylis;Climacocylis_sp.;"	0.980766191	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.144205929541187	0.82377349279961	0	0	0.00347785763969395	0.0270500038642863	0.00077285725326532	0.00386428626632661	-1	0.0790787198642874	NA	-4.30045292	8.767484099	"nonDEG"	2.365881609	8.767484099	"nonDEG"	7.608962529	8.767484099	"Up"	"No"
"872a4c7c834d4e8cc9e0dd0934d00b1f"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Tintinnidae;Tintinnidae_X;Tintinnidae_X_sp.;"	0.987684306	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.162932909708711	0.490764355823479	0.0401885771697967	0.200942885848984	0.274364324909189	1.48388592626942	0.023958574851225	0.088878584125512	-0.604290242382535	0.130852431256484	NA	1.372454975	10.74240976	"nonDEG"	1.291291148	10.74240976	"nonDEG"	2.206315312	10.74240976	"nonDEG"	"No"
"ca5b6d3c363cb1b28910c74cbc8e5160"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Tintinnidae;Tintinnidae_X;Tintinnidae_X_sp.;"	0.972860033	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0	0	0.0796042970863282	0.181621454517351	0	0	0.00463714351959193	0.0231857175979597	1	NA	0.0481901422170271	0	7.989121716	"nonDEG"	-2.302195475	7.989121716	"nonDEG"	-7.401446219	7.989121716	"Down"	"No"
"4e18a92d63c9cbb574df2de1ab0f22dd"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;"	0.99999958	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.117557115367743	0.243450034778576	0	0	0.363242909034701	0.618285802612258	0.0471442924491846	0.139114305587758	-1	0.160376073034473	NA	2.448386334	11.14714354	"nonDEG"	8.400952914	11.14714354	"Up"	7.427563563	11.14714354	"Up"	"Yes"
"dbd8b266ab5c43c1a9269d7925926923"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;"	0.999999972	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0703300100471443	0.170028595718371	0	0	0.210990030141433	0.641471520210217	0.00927428703918386	0.0463714351959193	-1	0.134833413414846	NA	2.590522166	10.45982255	"nonDEG"	6.0932806	10.45982255	"Up"	6.726546312	10.45982255	"Up"	"Yes"
"da917a966cd0db91866225f0237acd1d"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;"	0.999966393	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.0301414328773476	0.135250019321431	0	0	0.206739315248474	0.939021562717366	0.0208671458381637	0.0966071566581652	-1	0.0582639714625446	NA	3.45785677	10.1012909	"nonDEG"	6.667501772	10.1012909	"Up"	5.51032084	10.1012909	"Up"	"Yes"
